GILD,Gilead Sciences,Health Care,Biotechnology,,20.9750005
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.76
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,51.59
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.73
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,75.599998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,32.005001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,37.304287
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.49
STT,State Street Corp.,Financials,Diversified Financial Services,,67.760002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,93.300003
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,235.479996
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,13.57
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,129.110001
STT,State Street Corp.,Financials,Diversified Financial Services,,42.119999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,23.7242851428
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,26.16
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,186.089996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,201.190002
GILD,Gilead Sciences,Health Care,Biotechnology,,97.440002
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,33.849998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,538.869995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,73.879997
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,531.409973
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.260002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,43.7842864285
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,30.8328571428
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,54.2000007142
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,66.90750125
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,46.30500025
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,37.68000025
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,36.9749985
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.799999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,380.089996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,445.98999
STT,State Street Corp.,Financials,Diversified Financial Services,,34.68
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,45.04999925
STT,State Street Corp.,Financials,Diversified Financial Services,,32.759998
GILD,Gilead Sciences,Health Care,Biotechnology,,20.3600005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,45.9860001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,22.1490002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,804.700012
GILD,Gilead Sciences,Health Care,Biotechnology,,101.639999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,64.0842818571
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,169.350006
STT,State Street Corp.,Financials,Diversified Financial Services,,68.089996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,24.618
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,118.870003
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.17
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.03499975
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.1709995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,323.049988
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,19.9825
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.0650005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,86.389999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,11.7471428571
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.009998
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.754999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,331.190002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,787.75
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.34
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,103.190002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,99.150002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,217.389999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,11.97
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,536.26001
GILD,Gilead Sciences,Health Care,Biotechnology,,25.1000005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,62.6285705714
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,45.8600005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,29.8500005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,45.5900002
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.9850005
GILD,Gilead Sciences,Health Care,Biotechnology,,69.540001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,74.470001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,54.34
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,15.47
BSX,Boston Scientific,Health Care,Health Care Equipment,,11.52
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,68.68
GILD,Gilead Sciences,Health Care,Biotechnology,,89.449997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.9540005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,225.619995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,68.0785751428
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,41.110001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.57
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,532.539978
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,39.0825005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,64.6320038
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,11.08
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,19.977501
STT,State Street Corp.,Financials,Diversified Financial Services,,38.759998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,48.32
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,841.659973
STT,State Street Corp.,Financials,Diversified Financial Services,,75.919998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,30.4142857143
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,79.5
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,42.1199989
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,183.770004
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,186.210007
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.3899995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,59.48
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,91.260002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,30.74500075
GILD,Gilead Sciences,Health Care,Biotechnology,,25.9449995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,422.869995
GILD,Gilead Sciences,Health Care,Biotechnology,,24.8199995
GILD,Gilead Sciences,Health Care,Biotechnology,,76.239998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,55.849998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,67.209999
STT,State Street Corp.,Financials,Diversified Financial Services,,56.849998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,99.800003
STT,State Street Corp.,Financials,Diversified Financial Services,,72.980003
GILD,Gilead Sciences,Health Care,Biotechnology,,106.900002
GILD,Gilead Sciences,Health Care,Biotechnology,,21.4050005
GILD,Gilead Sciences,Health Care,Biotechnology,,106.519997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.18
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,293.640015
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.419998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,35.97000125
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,97.860001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.3600005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,426.869995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,33.9714278571
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,19.17
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.0599995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,23.6285705714
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,664.789978
GILD,Gilead Sciences,Health Care,Biotechnology,,86.629997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.889999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,56.630001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,358.160004
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.54999925
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.9750005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,33.9099998
STT,State Street Corp.,Financials,Diversified Financial Services,,33.869999
STT,State Street Corp.,Financials,Diversified Financial Services,,61.77
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,57.345001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,46.0649985
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,97.580002
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,49.119999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,261.609985
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,48.04999925
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,52.3829994
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,299.709991
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,58.610001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,63.834999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,47.848999
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.15
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,51.88499825
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,47.259998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,89.1514282856
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,25.42
GILD,Gilead Sciences,Health Care,Biotechnology,,80.800003
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.334999
STT,State Street Corp.,Financials,Diversified Financial Services,,38.380001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.32250025
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,25.2671432857
STT,State Street Corp.,Financials,Diversified Financial Services,,67.32
STT,State Street Corp.,Financials,Diversified Financial Services,,69.330002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,703.070007
GILD,Gilead Sciences,Health Care,Biotechnology,,85.75
GILD,Gilead Sciences,Health Care,Biotechnology,,77.900002
STT,State Street Corp.,Financials,Diversified Financial Services,,69.089996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,180.479996
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,373.230011
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.7029991
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,24.6760006
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,47.8971442857
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,35.237999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,33.75
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.2649995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,53.099998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,43.1657142857
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.2749995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,55.82
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,102.809998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,296.640015
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,50.580002
GILD,Gilead Sciences,Health Care,Biotechnology,,25.3099995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,55.29999925
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,190.419998
BSX,Boston Scientific,Health Care,Health Care Equipment,,22.09
